int;string;money
-380902493;abc qwertyqwertyqwerty xxxxxxxxxx;812701839.42
-323636054;abc qwertyqwertyqwerty xxxxxxxxxx;352998755.29
-60889398;abc qwertyqwertyqwerty xxxxxxxxxx;911126824.39
342882953;abc qwertyqwertyqwerty xxxxxxxxxx;639957403.46
-91109094;abc qwertyqwertyqwerty xxxxxxxxxx;39253567.10
-333563227;abc qwertyqwertyqwerty xxxxxxxxxx;529075856.06
29469202;abc qwertyqwertyqwerty xxxxxxxxxx;280535998.27
76026234;abc qwertyqwertyqwerty xxxxxxxxxx;886016674.20
-474754259;abc qwertyqwertyqwerty xxxxxxxxxx;461314644.52
446009132;abc qwertyqwertyqwerty xxxxxxxxxx;416499057.91
-447843299;abc qwertyqwertyqwerty xxxxxxxxxx;482840133.17
40697957;abc qwertyqwertyqwerty xxxxxxxxxx;214654956.39
80786447;abc qwertyqwertyqwerty xxxxxxxxxx;724072775.51
-445263590;abc qwertyqwertyqwerty xxxxxxxxxx;533731442.38
-275727148;abc qwertyqwertyqwerty xxxxxxxxxx;710976704.22
-267443063;abc qwertyqwertyqwerty xxxxxxxxxx;89780850.11
-188566318;abc qwertyqwertyqwerty xxxxxxxxxx;901203466.41
-373627885;abc qwertyqwertyqwerty xxxxxxxxxx;174717229.44
191716123;abc qwertyqwertyqwerty xxxxxxxxxx;742958103.45
302805005;abc qwertyqwertyqwerty xxxxxxxxxx;985342146.61
-438853588;abc qwertyqwertyqwerty xxxxxxxxxx;429244952.80
-442168192;abc qwertyqwertyqwerty xxxxxxxxxx;217751312.67
-136017200;abc qwertyqwertyqwerty xxxxxxxxxx;961955323.20
-401991903;abc qwertyqwertyqwerty xxxxxxxxxx;530583677.69
397408206;abc qwertyqwertyqwerty xxxxxxxxxx;459232980.04
83253818;abc qwertyqwertyqwerty xxxxxxxxxx;692284643.97
-69238287;abc qwertyqwertyqwerty xxxxxxxxxx;96244818.54
-84671768;abc qwertyqwertyqwerty xxxxxxxxxx;679953656.78
-65580868;abc qwertyqwertyqwerty xxxxxxxxxx;799760068.87
-275969250;abc qwertyqwertyqwerty xxxxxxxxxx;131926708.01
460338680;abc qwertyqwertyqwerty xxxxxxxxxx;512033255.23
-276987008;abc qwertyqwertyqwerty xxxxxxxxxx;633337939.53
471703976;abc qwertyqwertyqwerty xxxxxxxxxx;142452968.46
339484848;abc qwertyqwertyqwerty xxxxxxxxxx;882935743.61
-351600716;abc qwertyqwertyqwerty xxxxxxxxxx;197519795.22
444589023;abc qwertyqwertyqwerty xxxxxxxxxx;698691695.77
-61938978;abc qwertyqwertyqwerty xxxxxxxxxx;330415305.15
450261848;abc qwertyqwertyqwerty xxxxxxxxxx;98269829.89
426464654;abc qwertyqwertyqwerty xxxxxxxxxx;104069523.89
165700939;abc qwertyqwertyqwerty xxxxxxxxxx;617229440.51
-163594498;abc qwertyqwertyqwerty xxxxxxxxxx;332466817.13
291370632;abc qwertyqwertyqwerty xxxxxxxxxx;557070393.56
-148419739;abc qwertyqwertyqwerty xxxxxxxxxx;797253204.32
-76953206;abc qwertyqwertyqwerty xxxxxxxxxx;962822407.68
297340253;abc qwertyqwertyqwerty xxxxxxxxxx;394839777.94
-29470590;abc qwertyqwertyqwerty xxxxxxxxxx;43855059.32
-456966066;abc qwertyqwertyqwerty xxxxxxxxxx;405247016.00
428671791;abc qwertyqwertyqwerty xxxxxxxxxx;538835238.95
233141261;abc qwertyqwertyqwerty xxxxxxxxxx;544270498.34
-391529706;abc qwertyqwertyqwerty xxxxxxxxxx;562457572.48
82613625;abc qwertyqwertyqwerty xxxxxxxxxx;844317983.36
-370349851;abc qwertyqwertyqwerty xxxxxxxxxx;112573304.52
210992173;abc qwertyqwertyqwerty xxxxxxxxxx;201296888.57
233501624;abc qwertyqwertyqwerty xxxxxxxxxx;357238503.93
-280478058;abc qwertyqwertyqwerty xxxxxxxxxx;454132510.04
-415254220;abc qwertyqwertyqwerty xxxxxxxxxx;683392726.03
-38748630;abc qwertyqwertyqwerty xxxxxxxxxx;938039689.14
-498195765;abc qwertyqwertyqwerty xxxxxxxxxx;507225959.24
-367328915;abc qwertyqwertyqwerty xxxxxxxxxx;441815203.50
273580467;abc qwertyqwertyqwerty xxxxxxxxxx;49055031.70
-163596106;abc qwertyqwertyqwerty xxxxxxxxxx;246678045.52
334886999;abc qwertyqwertyqwerty xxxxxxxxxx;289192655.52
179575525;abc qwertyqwertyqwerty xxxxxxxxxx;420101835.06
-221940929;abc qwertyqwertyqwerty xxxxxxxxxx;83590219.34
-275022400;abc qwertyqwertyqwerty xxxxxxxxxx;510719472.85
-175805201;abc qwertyqwertyqwerty xxxxxxxxxx;665182515.91
195030919;abc qwertyqwertyqwerty xxxxxxxxxx;44073761.43
-73776700;abc qwertyqwertyqwerty xxxxxxxxxx;717575411.71
-210869722;abc qwertyqwertyqwerty xxxxxxxxxx;993712853.37
-203981013;abc qwertyqwertyqwerty xxxxxxxxxx;893174971.28
-206604609;abc qwertyqwertyqwerty xxxxxxxxxx;387767671.58
118440726;abc qwertyqwertyqwerty xxxxxxxxxx;809761921.92
-295500970;abc qwertyqwertyqwerty xxxxxxxxxx;32656.78
231013207;abc qwertyqwertyqwerty xxxxxxxxxx;729278765.37
-301437941;abc qwertyqwertyqwerty xxxxxxxxxx;432264387.44
460258776;abc qwertyqwertyqwerty xxxxxxxxxx;222699138.41
250228002;abc qwertyqwertyqwerty xxxxxxxxxx;556239380.65
-17400224;abc qwertyqwertyqwerty xxxxxxxxxx;908719645.30
421145809;abc qwertyqwertyqwerty xxxxxxxxxx;100135110.66
253409386;abc qwertyqwertyqwerty xxxxxxxxxx;691407984.89
22621611;abc qwertyqwertyqwerty xxxxxxxxxx;545320109.45
363296979;abc qwertyqwertyqwerty xxxxxxxxxx;35034788.84
215036824;abc qwertyqwertyqwerty xxxxxxxxxx;770549957.27
216363931;abc qwertyqwertyqwerty xxxxxxxxxx;575118575.87
2398112;abc qwertyqwertyqwerty xxxxxxxxxx;729540999.60
-442666430;abc qwertyqwertyqwerty xxxxxxxxxx;10602321.34
-139964121;abc qwertyqwertyqwerty xxxxxxxxxx;656262823.54
-227110528;abc qwertyqwertyqwerty xxxxxxxxxx;369627915.23
242796232;abc qwertyqwertyqwerty xxxxxxxxxx;533759558.63
-408147720;abc qwertyqwertyqwerty xxxxxxxxxx;492444568.71
369558927;abc qwertyqwertyqwerty xxxxxxxxxx;272986664.97
40004835;abc qwertyqwertyqwerty xxxxxxxxxx;661539092.54
274963406;abc qwertyqwertyqwerty xxxxxxxxxx;450456643.52
-415454254;abc qwertyqwertyqwerty xxxxxxxxxx;765609864.62
331909751;abc qwertyqwertyqwerty xxxxxxxxxx;803308510.73
-131182404;abc qwertyqwertyqwerty xxxxxxxxxx;904688157.37
111494764;abc qwertyqwertyqwerty xxxxxxxxxx;16363979.85
-179807736;abc qwertyqwertyqwerty xxxxxxxxxx;104071617.39
213400608;abc qwertyqwertyqwerty xxxxxxxxxx;375676727.38
-168303915;abc qwertyqwertyqwerty xxxxxxxxxx;220715003.22
-211449437;abc qwertyqwertyqwerty xxxxxxxxxx;392954164.30
100100731;abc qwertyqwertyqwerty xxxxxxxxxx;303443358.49
-199333743;abc qwertyqwertyqwerty xxxxxxxxxx;529982808.41
387790021;abc qwertyqwertyqwerty xxxxxxxxxx;832703725.95
-438460106;abc qwertyqwertyqwerty xxxxxxxxxx;792441614.43
-49834474;abc qwertyqwertyqwerty xxxxxxxxxx;724257052.38
-445638640;abc qwertyqwertyqwerty xxxxxxxxxx;620455788.28
415669556;abc qwertyqwertyqwerty xxxxxxxxxx;669829487.82
132912802;abc qwertyqwertyqwerty xxxxxxxxxx;13757562.78
229705410;abc qwertyqwertyqwerty xxxxxxxxxx;289255054.01
343413001;abc qwertyqwertyqwerty xxxxxxxxxx;127786861.87
-76614746;abc qwertyqwertyqwerty xxxxxxxxxx;931370425.24
370267398;abc qwertyqwertyqwerty xxxxxxxxxx;169256250.08
-226000655;abc qwertyqwertyqwerty xxxxxxxxxx;740905650.61
-412513388;abc qwertyqwertyqwerty xxxxxxxxxx;319862478.98
-42516986;abc qwertyqwertyqwerty xxxxxxxxxx;167278254.41
-421332307;abc qwertyqwertyqwerty xxxxxxxxxx;991467604.77
-55533988;abc qwertyqwertyqwerty xxxxxxxxxx;79402786.48
-387377780;abc qwertyqwertyqwerty xxxxxxxxxx;124890563.74
127338243;abc qwertyqwertyqwerty xxxxxxxxxx;480015388.30
200215769;abc qwertyqwertyqwerty xxxxxxxxxx;955306945.01
-266470973;abc qwertyqwertyqwerty xxxxxxxxxx;792419530.27
-130958833;abc qwertyqwertyqwerty xxxxxxxxxx;37225335.42
-438133500;abc qwertyqwertyqwerty xxxxxxxxxx;172610814.99
-77281855;abc qwertyqwertyqwerty xxxxxxxxxx;43584707.36
-175682982;abc qwertyqwertyqwerty xxxxxxxxxx;862188175.54
484792628;abc qwertyqwertyqwerty xxxxxxxxxx;479421465.57
439071547;abc qwertyqwertyqwerty xxxxxxxxxx;441871885.22
22146082;abc qwertyqwertyqwerty xxxxxxxxxx;228829415.95
416503237;abc qwertyqwertyqwerty xxxxxxxxxx;149636941.50
-273276143;abc qwertyqwertyqwerty xxxxxxxxxx;219812032.28
475518615;abc qwertyqwertyqwerty xxxxxxxxxx;267582067.58
383605387;abc qwertyqwertyqwerty xxxxxxxxxx;314582094.87
187071217;abc qwertyqwertyqwerty xxxxxxxxxx;81824454.03
-479047920;abc qwertyqwertyqwerty xxxxxxxxxx;930798266.39
-77089630;abc qwertyqwertyqwerty xxxxxxxxxx;892740354.54
331675384;abc qwertyqwertyqwerty xxxxxxxxxx;135590682.66
-272462122;abc qwertyqwertyqwerty xxxxxxxxxx;486819485.40
326087718;abc qwertyqwertyqwerty xxxxxxxxxx;631661353.72
-401793664;abc qwertyqwertyqwerty xxxxxxxxxx;571368366.41
480980471;abc qwertyqwertyqwerty xxxxxxxxxx;78941649.68
-77605600;abc qwertyqwertyqwerty xxxxxxxxxx;826424030.87
252219595;abc qwertyqwertyqwerty xxxxxxxxxx;943305020.05
-178911229;abc qwertyqwertyqwerty xxxxxxxxxx;345000495.08
-440152712;abc qwertyqwertyqwerty xxxxxxxxxx;252643957.36
-249759229;abc qwertyqwertyqwerty xxxxxxxxxx;605965064.32
-1320999;abc qwertyqwertyqwerty xxxxxxxxxx;371832805.67
-160327961;abc qwertyqwertyqwerty xxxxxxxxxx;966650969.10
-157604177;abc qwertyqwertyqwerty xxxxxxxxxx;915514263.41
-180899802;abc qwertyqwertyqwerty xxxxxxxxxx;893627116.25
478005822;abc qwertyqwertyqwerty xxxxxxxxxx;223485499.65
278171591;abc qwertyqwertyqwerty xxxxxxxxxx;93583232.03
246298238;abc qwertyqwertyqwerty xxxxxxxxxx;571790815.85
-315415201;abc qwertyqwertyqwerty xxxxxxxxxx;711828604.55
-244956856;abc qwertyqwertyqwerty xxxxxxxxxx;145426294.97
127802309;abc qwertyqwertyqwerty xxxxxxxxxx;653813667.48
141512687;abc qwertyqwertyqwerty xxxxxxxxxx;849405146.79
-402504597;abc qwertyqwertyqwerty xxxxxxxxxx;503547425.81
-399027462;abc qwertyqwertyqwerty xxxxxxxxxx;240435013.48
-199882596;abc qwertyqwertyqwerty xxxxxxxxxx;977293430.77
489305344;abc qwertyqwertyqwerty xxxxxxxxxx;738605446.64
-339386695;abc qwertyqwertyqwerty xxxxxxxxxx;272103365.98
431464024;abc qwertyqwertyqwerty xxxxxxxxxx;393992071.98
261151328;abc qwertyqwertyqwerty xxxxxxxxxx;486150439.12
-339241130;abc qwertyqwertyqwerty xxxxxxxxxx;735903296.37
-142749346;abc qwertyqwertyqwerty xxxxxxxxxx;119426079.79
351368892;abc qwertyqwertyqwerty xxxxxxxxxx;909796424.68
206380058;abc qwertyqwertyqwerty xxxxxxxxxx;792389872.44
28391357;abc qwertyqwertyqwerty xxxxxxxxxx;655284577.09
368746079;abc qwertyqwertyqwerty xxxxxxxxxx;71633180.97
332048720;abc qwertyqwertyqwerty xxxxxxxxxx;558027036.19
-236665371;abc qwertyqwertyqwerty xxxxxxxxxx;513975881.44
-143230181;abc qwertyqwertyqwerty xxxxxxxxxx;131684611.97
-366802410;abc qwertyqwertyqwerty xxxxxxxxxx;623942559.09
497786791;abc qwertyqwertyqwerty xxxxxxxxxx;469734080.32
-402967649;abc qwertyqwertyqwerty xxxxxxxxxx;955909026.09
-261618879;abc qwertyqwertyqwerty xxxxxxxxxx;800787538.34
-83492343;abc qwertyqwertyqwerty xxxxxxxxxx;527687975.73
56752739;abc qwertyqwertyqwerty xxxxxxxxxx;452372953.22
-197652032;abc qwertyqwertyqwerty xxxxxxxxxx;205212666.68
84373937;abc qwertyqwertyqwerty xxxxxxxxxx;947412403.83
286812914;abc qwertyqwertyqwerty xxxxxxxxxx;904260430.03
225869463;abc qwertyqwertyqwerty xxxxxxxxxx;946324783.07
-35764119;abc qwertyqwertyqwerty xxxxxxxxxx;867150507.13
75042393;abc qwertyqwertyqwerty xxxxxxxxxx;617953083.40
472287942;abc qwertyqwertyqwerty xxxxxxxxxx;656641169.14
182072755;abc qwertyqwertyqwerty xxxxxxxxxx;10431390.28
101488992;abc qwertyqwertyqwerty xxxxxxxxxx;523126207.42
-30141695;abc qwertyqwertyqwerty xxxxxxxxxx;631043724.67
144189776;abc qwertyqwertyqwerty xxxxxxxxxx;247081218.39
57688034;abc qwertyqwertyqwerty xxxxxxxxxx;419372109.51
-140369325;abc qwertyqwertyqwerty xxxxxxxxxx;983695705.56
-356994946;abc qwertyqwertyqwerty xxxxxxxxxx;601537085.26
270338877;abc qwertyqwertyqwerty xxxxxxxxxx;115782093.24
-131071558;abc qwertyqwertyqwerty xxxxxxxxxx;271236945.13
309468724;abc qwertyqwertyqwerty xxxxxxxxxx;519119668.68
64089393;abc qwertyqwertyqwerty xxxxxxxxxx;188256466.45
385265113;abc qwertyqwertyqwerty xxxxxxxxxx;636871957.93
221652328;abc qwertyqwertyqwerty xxxxxxxxxx;435718698.09
174901725;abc qwertyqwertyqwerty xxxxxxxxxx;416867003.72
-53946087;abc qwertyqwertyqwerty xxxxxxxxxx;311109447.31
97227234;abc qwertyqwertyqwerty xxxxxxxxxx;720111041.84
-155273010;abc qwertyqwertyqwerty xxxxxxxxxx;439164592.83
383894297;abc qwertyqwertyqwerty xxxxxxxxxx;274012100.06
178695145;abc qwertyqwertyqwerty xxxxxxxxxx;806817487.86
58660760;abc qwertyqwertyqwerty xxxxxxxxxx;361129746.77
277130529;abc qwertyqwertyqwerty xxxxxxxxxx;839200361.45
120785227;abc qwertyqwertyqwerty xxxxxxxxxx;739639320.83
-310152581;abc qwertyqwertyqwerty xxxxxxxxxx;423701396.64
360528760;abc qwertyqwertyqwerty xxxxxxxxxx;723186867.31
9895202;abc qwertyqwertyqwerty xxxxxxxxxx;990385279.40
-423066966;abc qwertyqwertyqwerty xxxxxxxxxx;478258304.21
470982356;abc qwertyqwertyqwerty xxxxxxxxxx;772185724.22
-283033707;abc qwertyqwertyqwerty xxxxxxxxxx;880844471.37
-476273982;abc qwertyqwertyqwerty xxxxxxxxxx;420119557.23
-132131064;abc qwertyqwertyqwerty xxxxxxxxxx;932601208.54
399266432;abc qwertyqwertyqwerty xxxxxxxxxx;362569714.17
392356933;abc qwertyqwertyqwerty xxxxxxxxxx;949054051.75
296245610;abc qwertyqwertyqwerty xxxxxxxxxx;566864163.30
-391878689;abc qwertyqwertyqwerty xxxxxxxxxx;310825857.00
-432748649;abc qwertyqwertyqwerty xxxxxxxxxx;621137584.27
-398122988;abc qwertyqwertyqwerty xxxxxxxxxx;69537737.62
-149644522;abc qwertyqwertyqwerty xxxxxxxxxx;904964757.77
-461795851;abc qwertyqwertyqwerty xxxxxxxxxx;974144793.27
-5841920;abc qwertyqwertyqwerty xxxxxxxxxx;264133680.95
-56718584;abc qwertyqwertyqwerty xxxxxxxxxx;956876572.24
-164574816;abc qwertyqwertyqwerty xxxxxxxxxx;141099621.76
179841813;abc qwertyqwertyqwerty xxxxxxxxxx;588421411.28
-10238187;abc qwertyqwertyqwerty xxxxxxxxxx;886524052.59
-445791415;abc qwertyqwertyqwerty xxxxxxxxxx;677091328.36
-242421542;abc qwertyqwertyqwerty xxxxxxxxxx;371519102.28
246396643;abc qwertyqwertyqwerty xxxxxxxxxx;276155704.90
305008557;abc qwertyqwertyqwerty xxxxxxxxxx;716154426.43
-170829612;abc qwertyqwertyqwerty xxxxxxxxxx;844461871.60
488410348;abc qwertyqwertyqwerty xxxxxxxxxx;604227163.68
272360713;abc qwertyqwertyqwerty xxxxxxxxxx;684595143.56
336077536;abc qwertyqwertyqwerty xxxxxxxxxx;974252259.26
58021449;abc qwertyqwertyqwerty xxxxxxxxxx;107100431.22
-176699035;abc qwertyqwertyqwerty xxxxxxxxxx;182035440.95
74293292;abc qwertyqwertyqwerty xxxxxxxxxx;3512383.20
-71585958;abc qwertyqwertyqwerty xxxxxxxxxx;370645465.87
-192168354;abc qwertyqwertyqwerty xxxxxxxxxx;702640848.16
62983093;abc qwertyqwertyqwerty xxxxxxxxxx;983877300.52
324624065;abc qwertyqwertyqwerty xxxxxxxxxx;869127820.65
59734226;abc qwertyqwertyqwerty xxxxxxxxxx;730713617.70
-386967655;abc qwertyqwertyqwerty xxxxxxxxxx;733110376.76
-308019670;abc qwertyqwertyqwerty xxxxxxxxxx;138054695.89
-466332785;abc qwertyqwertyqwerty xxxxxxxxxx;380881074.63
-243445208;abc qwertyqwertyqwerty xxxxxxxxxx;181682921.30
-249437687;abc qwertyqwertyqwerty xxxxxxxxxx;468095783.99
102575178;abc qwertyqwertyqwerty xxxxxxxxxx;826282175.41
63367987;abc qwertyqwertyqwerty xxxxxxxxxx;415379015.41
-235195766;abc qwertyqwertyqwerty xxxxxxxxxx;601861873.14
340684742;abc qwertyqwertyqwerty xxxxxxxxxx;380752677.66
-73832737;abc qwertyqwertyqwerty xxxxxxxxxx;889558412.18
66702285;abc qwertyqwertyqwerty xxxxxxxxxx;549635851.83
-380808585;abc qwertyqwertyqwerty xxxxxxxxxx;590348535.99
448979295;abc qwertyqwertyqwerty xxxxxxxxxx;975886667.36
149654702;abc qwertyqwertyqwerty xxxxxxxxxx;673987972.13
-419164219;abc qwertyqwertyqwerty xxxxxxxxxx;128397447.29
332607319;abc qwertyqwertyqwerty xxxxxxxxxx;545935474.19
-470678581;abc qwertyqwertyqwerty xxxxxxxxxx;452915366.22
465869170;abc qwertyqwertyqwerty xxxxxxxxxx;914875342.64
-149569220;abc qwertyqwertyqwerty xxxxxxxxxx;393250283.97
382103599;abc qwertyqwertyqwerty xxxxxxxxxx;515844726.69
261281332;abc qwertyqwertyqwerty xxxxxxxxxx;6247665.58
-347863117;abc qwertyqwertyqwerty xxxxxxxxxx;186091392.78
-10900306;abc qwertyqwertyqwerty xxxxxxxxxx;163427137.68
170087775;abc qwertyqwertyqwerty xxxxxxxxxx;318606889.47
-420493042;abc qwertyqwertyqwerty xxxxxxxxxx;988699645.26
17077000;abc qwertyqwertyqwerty xxxxxxxxxx;70451394.04
261050873;abc qwertyqwertyqwerty xxxxxxxxxx;473592100.92
-441990225;abc qwertyqwertyqwerty xxxxxxxxxx;361530035.19
-446010332;abc qwertyqwertyqwerty xxxxxxxxxx;145717254.12
-418964731;abc qwertyqwertyqwerty xxxxxxxxxx;851341400.22
-55299535;abc qwertyqwertyqwerty xxxxxxxxxx;893471519.18
-17467894;abc qwertyqwertyqwerty xxxxxxxxxx;74653137.35
-402297820;abc qwertyqwertyqwerty xxxxxxxxxx;153307598.53
219379090;abc qwertyqwertyqwerty xxxxxxxxxx;275646880.76
322957872;abc qwertyqwertyqwerty xxxxxxxxxx;343335559.46
-475592406;abc qwertyqwertyqwerty xxxxxxxxxx;370775783.37
428194216;abc qwertyqwertyqwerty xxxxxxxxxx;541132868.25
-404483575;abc qwertyqwertyqwerty xxxxxxxxxx;529182307.81
-248836313;abc qwertyqwertyqwerty xxxxxxxxxx;314292827.02
-190137189;abc qwertyqwertyqwerty xxxxxxxxxx;982087949.88
245122865;abc qwertyqwertyqwerty xxxxxxxxxx;731450642.41
-494002439;abc qwertyqwertyqwerty xxxxxxxxxx;976600054.43
75999831;abc qwertyqwertyqwerty xxxxxxxxxx;302226080.36
-115304459;abc qwertyqwertyqwerty xxxxxxxxxx;111784585.18
-337871828;abc qwertyqwertyqwerty xxxxxxxxxx;162722346.96
-253917976;abc qwertyqwertyqwerty xxxxxxxxxx;748476086.63
-152685223;abc qwertyqwertyqwerty xxxxxxxxxx;359694392.71
-144748590;abc qwertyqwertyqwerty xxxxxxxxxx;353853907.35
73750300;abc qwertyqwertyqwerty xxxxxxxxxx;432341489.42
-308275327;abc qwertyqwertyqwerty xxxxxxxxxx;552456065.38
446694032;abc qwertyqwertyqwerty xxxxxxxxxx;398498852.81
-482085126;abc qwertyqwertyqwerty xxxxxxxxxx;381268968.23
413833462;abc qwertyqwertyqwerty xxxxxxxxxx;778603744.81
-383500726;abc qwertyqwertyqwerty xxxxxxxxxx;28471756.77
48267878;abc qwertyqwertyqwerty xxxxxxxxxx;424067009.65
-208872050;abc qwertyqwertyqwerty xxxxxxxxxx;108406816.80
201905966;abc qwertyqwertyqwerty xxxxxxxxxx;899783892.74
96276814;abc qwertyqwertyqwerty xxxxxxxxxx;875610260.96
-85638159;abc qwertyqwertyqwerty xxxxxxxxxx;333680320.83
398281642;abc qwertyqwertyqwerty xxxxxxxxxx;137662959.24
7629478;abc qwertyqwertyqwerty xxxxxxxxxx;18269036.59
-29321843;abc qwertyqwertyqwerty xxxxxxxxxx;388373748.27
-23917959;abc qwertyqwertyqwerty xxxxxxxxxx;322747400.20
-51430404;abc qwertyqwertyqwerty xxxxxxxxxx;718444815.11
419036774;abc qwertyqwertyqwerty xxxxxxxxxx;458134948.23
-467837062;abc qwertyqwertyqwerty xxxxxxxxxx;412080823.39
-461576933;abc qwertyqwertyqwerty xxxxxxxxxx;151689149.08
180925290;abc qwertyqwertyqwerty xxxxxxxxxx;672064013.59
407713641;abc qwertyqwertyqwerty xxxxxxxxxx;133388196.76
-46472959;abc qwertyqwertyqwerty xxxxxxxxxx;545175791.19
73135463;abc qwertyqwertyqwerty xxxxxxxxxx;835090554.87
375310583;abc qwertyqwertyqwerty xxxxxxxxxx;837538442.22
-306395278;abc qwertyqwertyqwerty xxxxxxxxxx;984967888.73
-387344805;abc qwertyqwertyqwerty xxxxxxxxxx;323563912.12
-15366601;abc qwertyqwertyqwerty xxxxxxxxxx;668694866.34
-399925062;abc qwertyqwertyqwerty xxxxxxxxxx;575583102.64
403127487;abc qwertyqwertyqwerty xxxxxxxxxx;514432172.76
14374260;abc qwertyqwertyqwerty xxxxxxxxxx;67111991.72
-148567641;abc qwertyqwertyqwerty xxxxxxxxxx;831915100.38
344838036;abc qwertyqwertyqwerty xxxxxxxxxx;405128410.46
-250434065;abc qwertyqwertyqwerty xxxxxxxxxx;407625366.82
228234575;abc qwertyqwertyqwerty xxxxxxxxxx;430187138.28
-485968172;abc qwertyqwertyqwerty xxxxxxxxxx;649223375.39
-306365845;abc qwertyqwertyqwerty xxxxxxxxxx;838365323.60
473404103;abc qwertyqwertyqwerty xxxxxxxxxx;855880751.39
160872997;abc qwertyqwertyqwerty xxxxxxxxxx;904056044.11
461536095;abc qwertyqwertyqwerty xxxxxxxxxx;139705529.03
171844952;abc qwertyqwertyqwerty xxxxxxxxxx;49318071.90
-219955005;abc qwertyqwertyqwerty xxxxxxxxxx;938535417.02
-47437748;abc qwertyqwertyqwerty xxxxxxxxxx;142269557.35
-224343797;abc qwertyqwertyqwerty xxxxxxxxxx;963561354.95
178098416;abc qwertyqwertyqwerty xxxxxxxxxx;46916503.36
147253340;abc qwertyqwertyqwerty xxxxxxxxxx;957331262.79
-76210416;abc qwertyqwertyqwerty xxxxxxxxxx;76817205.90
-184946345;abc qwertyqwertyqwerty xxxxxxxxxx;73044194.04
154790884;abc qwertyqwertyqwerty xxxxxxxxxx;932193513.47
122719452;abc qwertyqwertyqwerty xxxxxxxxxx;627137091.08
139625580;abc qwertyqwertyqwerty xxxxxxxxxx;938972609.06
129273373;abc qwertyqwertyqwerty xxxxxxxxxx;361496667.73
-267714871;abc qwertyqwertyqwerty xxxxxxxxxx;368140535.76
92100036;abc qwertyqwertyqwerty xxxxxxxxxx;525932980.74
-349132236;abc qwertyqwertyqwerty xxxxxxxxxx;942213805.58
-232186641;abc qwertyqwertyqwerty xxxxxxxxxx;558057990.63
225482931;abc qwertyqwertyqwerty xxxxxxxxxx;542965522.83
392922607;abc qwertyqwertyqwerty xxxxxxxxxx;805020699.23
193698644;abc qwertyqwertyqwerty xxxxxxxxxx;484844145.79
79022551;abc qwertyqwertyqwerty xxxxxxxxxx;317877324.49
101316966;abc qwertyqwertyqwerty xxxxxxxxxx;361645469.85
476657677;abc qwertyqwertyqwerty xxxxxxxxxx;652010246.08
-390406571;abc qwertyqwertyqwerty xxxxxxxxxx;913919718.43
264019010;abc qwertyqwertyqwerty xxxxxxxxxx;375899973.63
207679437;abc qwertyqwertyqwerty xxxxxxxxxx;501951803.44
245474316;abc qwertyqwertyqwerty xxxxxxxxxx;166252683.66
499449385;abc qwertyqwertyqwerty xxxxxxxxxx;410534257.93
208673332;abc qwertyqwertyqwerty xxxxxxxxxx;982992346.76
1915078;abc qwertyqwertyqwerty xxxxxxxxxx;348215356.44
131034055;abc qwertyqwertyqwerty xxxxxxxxxx;432371552.28
408644853;abc qwertyqwertyqwerty xxxxxxxxxx;380650769.60
493148762;abc qwertyqwertyqwerty xxxxxxxxxx;904345182.94
-439774938;abc qwertyqwertyqwerty xxxxxxxxxx;548673897.68
-402061591;abc qwertyqwertyqwerty xxxxxxxxxx;28932391.96
148804737;abc qwertyqwertyqwerty xxxxxxxxxx;868136630.23
331463139;abc qwertyqwertyqwerty xxxxxxxxxx;130899243.40
-277006491;abc qwertyqwertyqwerty xxxxxxxxxx;161325213.04
-312441925;abc qwertyqwertyqwerty xxxxxxxxxx;541312028.82
142722937;abc qwertyqwertyqwerty xxxxxxxxxx;76361095.54
-358412325;abc qwertyqwertyqwerty xxxxxxxxxx;742300055.01
439146028;abc qwertyqwertyqwerty xxxxxxxxxx;643466848.04
-81037258;abc qwertyqwertyqwerty xxxxxxxxxx;700328520.75
480089108;abc qwertyqwertyqwerty xxxxxxxxxx;955202662.16
-127753225;abc qwertyqwertyqwerty xxxxxxxxxx;775532139.75
72048929;abc qwertyqwertyqwerty xxxxxxxxxx;502836849.00
-298477875;abc qwertyqwertyqwerty xxxxxxxxxx;466910580.73
-496897718;abc qwertyqwertyqwerty xxxxxxxxxx;261695604.45
244693923;abc qwertyqwertyqwerty xxxxxxxxxx;517737772.20
187351259;abc qwertyqwertyqwerty xxxxxxxxxx;854247990.40
481643022;abc qwertyqwertyqwerty xxxxxxxxxx;666589400.24
-371623511;abc qwertyqwertyqwerty xxxxxxxxxx;742463078.53
441168777;abc qwertyqwertyqwerty xxxxxxxxxx;716890459.36
190403373;abc qwertyqwertyqwerty xxxxxxxxxx;530723062.13
-430526004;abc qwertyqwertyqwerty xxxxxxxxxx;187521853.92
282960713;abc qwertyqwertyqwerty xxxxxxxxxx;955202736.17
152513819;abc qwertyqwertyqwerty xxxxxxxxxx;307389550.81
-118811623;abc qwertyqwertyqwerty xxxxxxxxxx;776523670.36
426588181;abc qwertyqwertyqwerty xxxxxxxxxx;288098752.58
389465715;abc qwertyqwertyqwerty xxxxxxxxxx;810520446.60
474413340;abc qwertyqwertyqwerty xxxxxxxxxx;839537696.89
-118190076;abc qwertyqwertyqwerty xxxxxxxxxx;596492753.12
119312658;abc qwertyqwertyqwerty xxxxxxxxxx;438473179.96
